brand,title,type,price,available,sold,total_amount,genre,lastUpdate,country,state,city
Yves Saint Laurent,YSL Y L'ELIXIR Parfum Concentre 10ml/.33 TRAVEL SPRAY Men YVES SAINT LAURENT NEW,Eau de Parfum,25.95,10.0,2.0,51.9,man,22-5-2024,United States,Washington,Sammamish
Ralph Lauren,Encre Noire A Lextreme / Lalique EDP Spray 3.3 oz (100 ml) (m),Eau de Parfum,28.19,3.0,10.0,281.9,man,21-5-2024,United States,New York,Brooklyn
Calvin Klein,Curve Wave Cologne for Men by Liz Claiborne 4.2 oz New in Box / Can,Eau de Toilette,17.02,73.0,3823.0,65067.46,man,09-5-2024,United States,Texas,Dallas
Lancôme,Givenchy PI by Givenchy Eau de Toilette for Men 3.3 oz / 100 ml *NEW SEALED BOX*,Eau de Parfum,44.99,10.0,32.0,1439.68,man,08-5-2024,United States,Florida,Miami
Unbranded,Men's Perfume-Cupid Hypnosis Pheromone-Infused Cologne Fragrances Charm Toilette,Eau de Parfum,15.99,10.0,136.0,2174.64,man,23-5-2024,United States,Texas,Houston
Calvin Klein,Calvin Klein Euphoria Men 3.3 oz After Shave 100 ml NIB,Eau de Parfum,23.79,5.0,83.0,1974.57,man,23-5-2024,United States,New Jersey,Edison
Giorgio Armani,Armani Acqua Di Gio for Men 2 Piece Set 3.4 oz EDT + Deodorant *NEW IN BOX*,Eau de Toilette,54.99,10.0,384.0,21116.16,man,27-3-2024,United States,Florida,Miami
Paco Rabanne,Paco Rabanne Men's Ultrared EDT Spray 3.4 oz Fragrances 3349666005972,Eau de Toilette,36.65,3.0,11.0,403.15,man,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,JOHN VARVATOS 4.2 oz EDT Cologne for Men New In Box Sealed,Eau de Toilette,33.36,4.0,453.0,15112.08,man,20-5-2024,United States,Texas,Dallas
Ralph Lauren,SAFARI by RALPH LAUREN Cologne for Men EDT 4.2 oz New In Box,Eau de Toilette,54.52,51.0,143.0,7796.36,man,23-5-2024,United States,Texas,Dallas
Paco Rabanne,Uomo Moschino by Moschino 4.2 oz EDT Cologne for Men New In Box,Eau de Toilette,22.87,74.0,440.0,10062.8,man,22-5-2024,United States,Texas,Dallas
Ralph Lauren,Polo Green by Ralph Lauren 8 / 8.0 oz EDT Cologne for Men New In Box,Eau de Toilette,72.56,10.0,3171.0,230087.76,man,23-5-2024,United States,New Jersey,Hackensack
Versace,Eau Sauvage by Christian Dior cologne for men EDT 3.3 / 3.4 oz UNBOXED AS IMAGED,Eau de Toilette,67.99,5.0,28.0,1903.72,man,30-4-2024,United States,New Jersey,Princeton Junction
Giorgio Armani,Franck Olivier Men's Night Touch EDT 3.4 oz Fragrances 3516642117114,Fragrances,17.85,3.0,6.0,107.1,man,23-5-2024,United States,New York,Brooklyn
Ralph Lauren,Blue Kenneth Cole Cologne for Men 3.4 oz 3.3 edt Spray New in Box,Eau de Toilette,28.42,60.0,731.0,20775.02,man,19-5-2024,United States,Texas,Dallas
Ralph Lauren,Missoni Men's Pour Homme EDP Spray 3.4 oz (Tester) Fragrances 8011003841431,Fragrances,30.07,3.0,12.0,360.84,man,23-5-2024,United States,New York,Brooklyn
Versace,Halston Z -14 by Halston Cologne 4.2 oz EDC For Men New tester,Eau de Cologne,15.51,113.0,4443.0,68910.93,man,21-5-2024,United States,Texas,Dallas
Paco Rabanne,GIVENCHY POUR HOMME Cologne for Men 3.4 oz / 3.3 oz EDT New in Box,Eau de Toilette,38.94,66.0,2247.0,87498.18,man,24-5-2024,United States,Texas,Dallas
Paco Rabanne,1 Million Parfum by Paco Rabanne Parfum Spray (Tester) 3.4 oz Mens,Eau de Parfum,68.99,6.0,59.0,4070.41,man,23-5-2024,United States,Texas,Melissa
Dolce & Gabbana,Prada Luna Rossa Ocean Eau de Toilette 3.3 oz / 100 ml Spray With Box NEW,Eau de Toilette,76.5,2.0,8.0,612.0,man,26-4-2024,United States,New York,Rochester
Versace,THE BARON by BARON 4.5 oz EDC For Men New in Box,Eau de Cologne,28.38,4.0,1433.0,40668.54,man,16-5-2024,United States,Texas,Dallas
Paco Rabanne,One Million Golden Oud Parfum Intense By Paco Rabanne Sample 1.5ml New Release,Eau de Parfum,11.95,10.0,18.0,215.1,man,08-5-2024,United States,Texas,Pearland
Giorgio Armani,ACQUA DI GIO PROFONDO GIORGIO ARMANI 0.5oz / 15ml  EDP Spray NEW IN SEALED BOX,Eau de Parfum,27.0,6.0,5.0,135.0,man,19-5-2024,United States,Virginia,McLean
Calvin Klein,Bora Bora by Liz Claiborne cologne for men EDC 3.3 / 3.4 oz New in Box,Eau de Cologne,17.29,226.0,1370.0,23687.3,man,24-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Club De Nuit  By Armaf 3.6/3.4oz./105ml Edp Spray For Women New In Box,Eau de Parfum,28.8,10.0,712.0,20505.6,man,12-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Guilty Pour Homme Eau de Parfum / Gucci EDP Spray 3.0 oz (90 ml) (m),Eau de Parfum,74.25,3.0,16.0,1188.0,man,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Prada Luna Rossa Black / Prada EDP Spray 3.4 oz (100 ml) (m),Eau de Parfum,90.45,3.0,19.0,1718.55,man,24-5-2024,United States,New York,Brooklyn
Giorgio Armani,Heritage by Guerlain 3.4oz/100ml Eau De Toilette Spray for Men New In Box,Eau de Toilette,94.99,3.0,24.0,2279.76,man,14-4-2024,United States,New York,Brooklyn
Ralph Lauren,Black Kenneth Cole Cologne for Men 3.3 / 3.4 oz Brand New In Box,Eau de Toilette,24.14,10.0,9265.0,223657.1,man,24-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,JAGUAR by Jaguar for Men Green Cologne 3.4 oz Spray edt New in Box,Eau de Toilette,15.65,93.0,2777.0,43460.05,man,21-5-2024,United States,Texas,Dallas
Giorgio Armani,Giorgio Armani Men's Acqua Di Gio EDP Refillable Spray 4.2 oz Fragrances,Eau de Parfum,79.89,3.0,15.0,1198.35,man,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Parfums De Marly Layton Exclusif Eau de Parfum Sample Spray 1.5ml / 0.05oz,Eau de Parfum,13.95,7.0,41.0,571.95,man,16-5-2024,United States,Texas,Pearland
Giorgio Armani,"Armani Code by Giorgio Armani, 4.2 oz Parfum Spray for Men",Eau de Parfum,94.43,10.0,98.0,9254.14,man,23-5-2024,United States,New Jersey,Edison
Calvin Klein,Curve Crush by Liz Claiborne 4.2 oz Cologne for Men Brand New Tester,Eau de Cologne,16.71,83.0,7816.0,130605.36,man,24-5-2024,United States,Texas,Dallas
Lancôme,Clinique Happy For Men Handmade Stronger With Pheromones For Super Sexual Allure,Eau de Parfum,17.98,10.0,40.0,719.2,man,16-5-2024,United States,Georgia,Austell
Dolce & Gabbana,Dolce & Gabbana Light Blue Forever Pour Homme 100ml / 3.3 oz EDP Spray Rare,Eau de Parfum,119.99,6.0,21.0,2519.79,man,22-5-2024,United States,New York,Sanborn
Yves Saint Laurent,Yves Saint Laurent YSL M7 2.7 oz Eau De Toilette 80 ml Spray For Men,Eau de Toilette,75.99,10.0,19.0,1443.81,man,29-4-2024,United States,California,El Cajon
Paco Rabanne,Ferragamo - Mens Cologne NEW and Wrapped. 3.4 oz  or  1.7 oz EDT Pour Homme,Eau de Toilette,14.99,7.0,72.0,1079.28,man,11-5-2024,United States,Arkansas,Cabot
Ralph Lauren,"Old Spice Cologne Spray for Men,Classic Scent,4.25 fl oz Free Shipping Pack Of 2",Eau de Cologne,19.99,2.0,132.0,2638.68,man,23-5-2024,United States,Texas,Stafford
Ralph Lauren,Mercedes Benz Club Black Eau de Toilette for Men 1.7 Oz / 50ml,Eau de Toilette,38.99,33.0,7.0,272.93,man,20-5-2024,United States,Florida,Miami
Dolce & Gabbana,Burberry Touch EDT 3.4oz Men's Fragrance Spray New Sealed,Eau de Toilette,30.95,10.0,16.0,495.2,man,21-5-2024,United States,Michigan,Detroit
Versace,Bath & Body Works Men's Collection TEAKWOOD Cologne Spray 3.4 FL Ounce,Eau de Cologne,59.97,10.0,35.0,2098.95,man,12-4-2024,United States,Delaware,Dover
Dolce & Gabbana,Burberry London Classic by Burberry 3.3 / 3.4 oz EDT Cologne for Men New In Box,Eau de Toilette,32.98,10.0,6188.0,204080.24,man,23-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,OCEAN LUNA ROSSA by Prada Eau de Toilette Carded Sample for MEN .04oz/1.2ml,Eau de Toilette,8.88,10.0,21.0,186.48,man,12-4-2024,United States,Florida,Debary
Dolce & Gabbana,Dolce & Gabbana The One Royal Night Exclusive Edition 100ml/3.3 oz EDP Spray Men,Eau de Parfum,114.99,7.0,13.0,1494.87,man,24-5-2024,United States,New York,Sanborn
Ralph Lauren,Parfum Azure Noir Intense Men's Cologne 3.4 Oz EDT Perfume Long Lasting,Eau de Toilette,13.68,10.0,105.0,1436.4,man,06-5-2024,United States,Georgia,Cumming
Ralph Lauren,Ralph's Club by Ralph Lauren cologne for men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,45.7,102.0,420.0,19194.0,man,23-5-2024,United States,Texas,Dallas
Paco Rabanne,Invictus by Paco Rabanne cologne for men EDT 6.8 oz New In Box,Eau de Toilette,77.15,8.0,293.0,22604.95,man,18-5-2024,United States,Texas,Dallas
Paco Rabanne,Viktor & Rolf Spicebomb for Men Eau de Toilette 20 ml 0.68 oz Travel Spray,Eau de Toilette,24.98,7.0,8.0,199.84,man,24-5-2024,United States,New York,New York
Dolce & Gabbana,Baroque Rouge Extrait By Maison Alhambra 3.4/3.3 oz Edp Spray Unisex New In Box,Eau de Parfum,21.8,10.0,7.0,152.6,man,16-4-2024,United States,New York,New York
Giorgio Armani,Giorgio Armani Acqua Di Gio 3.4 oz Men's Eau de Toilette Spray New Sealed Box,Eau de Toilette,27.9,5.0,157.0,4380.3,man,17-5-2024,United States,Michigan,Hamtramck
Yves Saint Laurent,KOUROS by Yves Saint Laurent 3.3 EDT Cologne MEN 3.4 oz YSL New in Box,Eau de Toilette,58.95,150.0,545.0,32127.75,man,24-5-2024,United States,Texas,Dallas
Dolce & Gabbana,CREED GREEN IRISH TWEED 2.5ML MEN VIAL,Eau de Parfum,9.99,10.0,141.0,1408.59,man,23-5-2024,United States,New Jersey,Edison
Carolina Herrera,CH MEN SPORT Carolina Herrera cologne edt 3.4 oz 3.3 NEW TESTER,Eau de Toilette,32.13,47.0,85.0,2731.05,man,13-5-2024,United States,Texas,Dallas
Versace,Jump Up And Kiss Me Hedonistic (2021) by Clive Christian 2ml Vial Spray New,Eau de Parfum,13.0,3.0,14.0,182.0,man,15-5-2024,United States,Florida,Fort Walton Beach
Versace,"New TOM FORD GREY VETIVER Parfum Sample Spray .05oz, 1.5ml",Eau de Parfum,13.05,3.0,9.0,117.45,man,15-5-2024,United States,Florida,Jacksonville
Paco Rabanne,"Spicebomb Night Vision by Viktor & Rolf, 3 oz EDP Spray for Men",Eau de Parfum,74.92,6.0,116.0,8690.72,man,24-5-2024,United States,New Jersey,Edison
Dolce & Gabbana,LEGEND NIGHT by Mont Blanc cologne men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,35.62,47.0,454.0,16171.48,man,22-5-2024,United States,Texas,Dallas
Giorgio Armani,Armani Code By Giorgio Armani EDT for Men 4.2 oz / 125 ml NEW IN SEALED BOX,Eau de Toilette,41.99,9.0,132.0,5542.68,man,24-5-2024,United States,Alabama,Thomasville
Lancôme,Abercrombie & Fitch Fierce 6.7 oz 200 ML EAU DE COLOGNE BRAND NEW SEALED BOX,Eau de Cologne,49.99,8.0,376.0,18796.24,man,24-5-2024,United States,Michigan,Warren
Paco Rabanne,A v-entus Eau de Parfum 3.3 oz 100ML Millesime EDP Cologne for Men New In Box,Eau de Parfum,109.99,10.0,5.0,549.95,man,23-5-2024,Canada,Ontario,North York
Paco Rabanne,"Paco Rabanne One Million - Distinct 3.4oz Men's EDT Cologne, Sealed",Eau de Toilette,50.99,6.0,15.0,764.85,man,23-5-2024,United States,Michigan,Dearborn Heights
Dolce & Gabbana,K by Dolce & Gabbana cologne for men EDP 3.3 / 3.4 oz New Tester,Eau de Parfum,46.15,36.0,494.0,22798.1,man,23-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Dolce & Gabbana K (King) Eau de Parfum Intense for Men 3.3 Oz / 100ml,Eau de Parfum,77.99,33.0,9.0,701.91,man,21-4-2024,United States,Florida,Miami
Giorgio Armani,Franck Olivier Men's Pure Homme EDT Spray 3.4 oz Fragrances 3516642062117,Fragrances,18.79,2.0,9.0,169.11,man,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,BURBERRY Men's Classic 3.3 oz / 100 ml EDT Cologne Spray,Eau de Toilette,32.99,2.0,3.0,98.97,man,16-5-2024,United States,New York,New York
Ralph Lauren,Victor & Rolf Spicebomb Extreme EDP 1.7 oz/ 50 ML  Spray For Men,Eau de Parfum,74.59,10.0,1.0,74.59,man,24-5-2024,United States,New York,New York
Ralph Lauren,Polo Double Black by Ralph Lauren for Men EDT Spray 4.2 oz / 125 ml New In Box,Eau de Toilette,41.79,2.0,174.0,7271.46,man,19-5-2024,United States,New York,Jamaica
Giorgio Armani,Roberto Cavalli Men's Uomo EDT Spray 3.4 oz (100 ml) Sealed,Eau de Toilette,42.95,10.0,8.0,343.6,man,04-5-2024,United States,New Jersey,Keyport
Dolce & Gabbana,Bentley Intense by Bentley 3.4 oz EDP Cologne for Men New In Box TESTER,Eau de Parfum,28.99,13.0,65.0,1884.35,man,24-5-2024,United States,Texas,Melissa
Calvin Klein,F Ferragamo Free Time by Salvatore Ferragamo for men EDT 3.3 / 3.4 oz New Tester,Eau de Toilette,21.0,4.0,785.0,16485.0,man,24-5-2024,United States,Texas,Dallas
Ralph Lauren,Diva by Emanuel Ungaro 3.4 oz for Women edp New in Box,Eau de Parfum,31.89,15.0,226.0,7207.14,man,16-5-2024,United States,Texas,Dallas
Ralph Lauren,MERCEDES BENZ CLUB BLACK EDT 3.4 OZ / 100 ML FOR MEN (NEW IN WHITE BOX),Eau de Toilette,37.99,4.0,2.0,75.98,man,22-5-2024,United States,New Jersey,North Brunswick
Ralph Lauren,Polo Blue by Ralph Lauren Eau De Parfum Spray 4.2 oz 125 ml For Men,Eau de Parfum,43.0,5.0,32.0,1376.0,man,20-5-2024,United States,Michigan,Hamtramck
Ralph Lauren,Curve Chill by Liz Claiborne Cologne for Men 4.2 oz New In Box,Eau de Cologne,16.82,4.0,1992.0,33505.44,man,21-5-2024,United States,New Jersey,Hackensack
Calvin Klein,"Salvatore Ferragamo Men's ""F"" Pour Homme Black EDT Spray 3.4 oz Fragrances",Eau de Toilette,28.19,3.0,23.0,648.37,man,23-5-2024,United States,New York,Brooklyn
Ralph Lauren,Kenneth Cole All Over Body Spray for Men 6 Oz Choose Scent,Eau de Parfum,10.99,10.0,368.0,4044.32,man,24-5-2024,United States,New York,Brooklyn
Giorgio Armani,Fuel For Life Cologne by Diesel Eau De Toilette Spray 1.7 oz for Men  **NiB**,Eau de Toilette,16.99,10.0,28.0,475.72,man,08-4-2024,United States,Iowa,Des Moines
Dolce & Gabbana,Burberry Hero 3.3 oz EDP Cologne for Men Brand New In Box,Eau de Parfum,75.65,10.0,16.0,1210.4,man,24-5-2024,United States,New Jersey,Hackensack
Yves Saint Laurent,Yves Saint Laurent Men's Y Eau de Parfum Intense EDP Spray 3.38 oz Fragrances,Eau de Parfum,94.93,3.0,15.0,1423.95,man,23-5-2024,United States,New York,Brooklyn
Lancôme,Turathi Blue by Afnan EDP Spray for Men 3.0oz New Sealed Box,Eau de Parfum,34.5,2.0,16.0,552.0,man,24-5-2024,United States,Texas,Dallas
Ralph Lauren,Michael Malul Ocean Noir 3.4 oz / 100 ml eau de parfum for men Spray New,Eau de Parfum,90.11,10.0,51.0,4595.61,man,11-5-2024,United States,South Carolina,Columbia
Lancôme,Pleasures by Estee Lauder 1.7 oz / 50 ml Cologne Spray for Men,Eau de Cologne,19.99,3.0,10.0,199.9,man,03-5-2024,United States,New York,New York
Ralph Lauren,Mercedez Benz Club Black 3.3 oz EDT Spray Mens Cologne 100ml NIB,Eau de Toilette,47.99,10.0,17.0,815.83,man,16-5-2024,United States,New Jersey,Edison
Dolce & Gabbana,Prada L'Homme Intense 3.3 oz./ 100 ml. Eau De Parfum Spray for Men,Eau de Parfum,113.98,10.0,755.0,86054.9,man,22-5-2024,United States,Texas,Katy
Paco Rabanne,Jo Malone London Cypress Grapevine Intense Eau de Parfum 1.7 oz 50 ml NWOB,Eau de Parfum,67.5,4.0,3.0,202.5,man,23-5-2024,United States,New Jersey,Matawan
Ralph Lauren,Pierre Cardin Fusion Men's Eau de Toilette Spray. Cool Scent. New in box. 1.7 oz,Eau de Toilette,7.28,10.0,149.0,1084.72,man,21-5-2024,United States,Florida,Miami
Versace,FOR HIM by RAW CHEMISRTY 30ml/1oz Peromone Cologne Spray,Eau de Cologne,30.95,13.0,4.0,123.8,man,19-5-2024,United States,North Carolina,Maiden
Ralph Lauren,Ocean Noir EDP Perfume By Michael Malul 100 ML (Eau De Parfum) (For Men),Eau de Parfum,89.99,4.0,8.0,719.92,man,12-5-2024,United States,Maryland,Towson
Paco Rabanne,Parfum For men sauvage cologne Eau De perfum 100ml fl 3.4oz,Eau de Parfum,68.89,4.0,25.0,1722.25,man,24-5-2024,United States,New York,New York
Ralph Lauren,"Club De Nuit Urban Elixir by Armaf, 3.6 oz EDP Spray for Men",Eau de Parfum,38.98,10.0,129.0,5028.42,man,24-5-2024,United States,New Jersey,Edison
Paco Rabanne,INVICTUS Paco Rabanne men cologne edt 3.4 oz 3.3 NEW TESTER,Eau de Toilette,46.0,59.0,1207.0,55522.0,man,22-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Burberry Touch Men EDT 3.4 oz Cologne New in Box,Eau de Toilette,32.99,6.0,59.0,1946.41,man,24-5-2024,United States,Michigan,Dexter
Lancôme,"Supremacy Not Only Intense by Afnan, 3.4 oz EDP Spray for Men",Eau de Parfum,38.41,10.0,147.0,5646.27,man,24-5-2024,United States,New Jersey,Edison
Giorgio Armani,Territoire Gold 79 Eau de Parfum Spray for Men. Smooth & Spicy Scent. 3.4 fl.oz,Eau de Parfum,16.49,10.0,77.0,1269.73,man,23-5-2024,United States,Florida,Miami
Unbranded,Jimmy Choo Man Ice / Jimmy Choo EDT Spray 3.3 oz (100 ml) (m),Eau de Toilette,31.95,3.0,8.0,255.6,man,22-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Bentley For Men Absolute / Bentley Fragrances EDP Spray 3.4 oz (100 ml) (m),Eau de Parfum,29.13,3.0,13.0,378.69,man,22-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,Armaf Tres Nuit 3.4 oz/100ml Eau De Toilette for Men,Eau de Toilette,28.95,10.0,1306.0,37808.7,man,17-5-2024,United States,Texas,Houston
Versace,LAPIDUS Pour Homme By Ted Lapidus Eau De Toilette 3.3 oz / 100 ml For Men,Eau de Toilette,20.25,10.0,24.0,486.0,man,22-5-2024,United States,New York,New York
Giorgio Armani,Mary Kay Domain Men’s Cologne,Eau de Cologne,30.0,2.0,24.0,720.0,man,08-5-2024,United States,Georgia,Douglasville
Giorgio Armani,Drakkar Noir by Guy Laroche 3.4 oz EDT Cologne for Men New In Box,Eau de Toilette,18.91,10.0,5500.0,104005.0,man,23-5-2024,United States,New Jersey,Hackensack
Giorgio Armani,L'Occitane En Provence Eau Des Baux EDT 3.4 oz 100 ml Eav Des Bavx New Original,Eau de Toilette,59.0,5.0,4.0,236.0,man,19-5-2024,United States,Florida,Winter Haven
Unbranded,Jimmy Choo Man Ice / Jimmy Choo EDT Spray 1.7 oz (50 ml) (m),Eau de Toilette,24.43,3.0,4.0,97.72,man,21-5-2024,United States,New York,Brooklyn
Giorgio Armani,SAUVAGE MEN  FRAGRANCE OIL  BY HAVE A SCENT 12 ML,Eau de Parfum,9.99,10.0,94.0,939.06,man,30-4-2024,United States,Florida,Fort Lauderdale
Yves Saint Laurent,NIB YSL Yves Saint Laurent MYSLF EDP Spray 3ml / 0.1oz MYSELF NEW FOR 2023,Eau de Parfum,15.99,6.0,91.0,1455.09,man,11-5-2024,United States,New York,New York
Carolina Herrera,HERRERA for Men Carolina Herrera Cologne EDT 3.4 oz 3.3 New in Box,Eau de Toilette,40.59,53.0,2934.0,119091.06,man,21-5-2024,United States,Texas,Dallas
Giorgio Armani,"Acqua di Gio by Giorgio Armani for Men,  Eau de Toilette 6.7 oz Spray New in Box",Eau de Toilette,44.99,9.0,19.0,854.81,man,22-5-2024,United States,Michigan,Warren
Versace,New 2024 Sexy Cologne Cupid Hypnosis Long Lasting Pheromone Perfume for Men,Eau de Parfum,6.96,10.0,102.0,709.92,man,18-5-2024,United States,California,San Francisco
Ralph Lauren,Halloween Man X by Jesus Del Pozo 4.2 oz EDT Cologne for Men New In Box,Eau de Toilette,37.98,10.0,612.0,23243.76,man,21-5-2024,United States,New Jersey,Hackensack
Calvin Klein,Louis Vuitton Meteore Eau de Parfum Sample Spray - 2ml/0.06oz,Eau de Parfum,18.95,10.0,624.0,11824.8,man,15-5-2024,United States,Texas,Pearland
Versace,Versace Dylan Blue Pour Homme EDT For Men  3.4 oz / 100 ml *NEW*,Eau de Toilette,45.99,3.0,37.0,1701.63,man,21-5-2024,United States,Florida,Miami
Paco Rabanne,Invictus Victory Elixir by Paco Rabanne 3.4oz Parfum Intense NEW TESTER NO BOX,Eau de Parfum,86.99,12.0,28.0,2435.72,man,22-5-2024,United States,Texas,Melissa
Versace,Versace Men's L'Homme EDT Spray 3.4 oz (Tester) Fragrances 8011003996735,Eau de Toilette,19.73,3.0,7.0,138.11,man,23-5-2024,United States,New York,Brooklyn
Dolce & Gabbana,GREENLEY by Parfums de Marly - 10ML Travel Sample Spray - Fresh Green PDM!!!,Eau de Parfum,34.99,8.0,19.0,664.81,man,24-5-2024,United States,New York,Brooklyn
Giorgio Armani,Jaguar Men's Jaguar Oud EDT Spray 3.38 oz (Tester) Fragrances 7640171193212,Fragrances,13.15,3.0,7.0,92.05,man,22-5-2024,United States,New York,Brooklyn
Paco Rabanne,Invictus Platinum by Paco Rabanne 3.4 oz Eau de Parfum Spray for Men. New NO BOX,Eau de Parfum,64.99,10.0,118.0,7668.82,man,19-5-2024,United States,Texas,Katy
Versace,Chanel Bleu De Chanel Parfum (0.05 Oz / 1.5 ML) Sample Spray *New/Carded*,Eau de Parfum,11.5,2.0,12.0,138.0,man,23-5-2024,United States,California,Montclair
Dolce & Gabbana,Burberry Weekend 3.3oz Men's Eau de Toilette,Eau de Toilette,28.99,10.0,7.0,202.93,man,08-5-2024,United States,Texas,Katy
Dolce & Gabbana,Virgin Island Water by Creed 2ml Vial Spray New Factory Sealed,Eau de Parfum,13.0,3.0,17.0,221.0,man,18-5-2024,United States,Florida,Fort Walton Beach
Dolce & Gabbana,Aventus Cologne for Men by Creed 2ml Vial Spray New Factory Sealed,Eau de Parfum,11.99,2.0,39.0,467.61,man,22-5-2024,United States,Florida,Fort Walton Beach
Paco Rabanne,Paco Rabanne Invictus Legend 100ml / 3.4 oz (Tester) Eau De Parfum Spray for Men,Eau de Parfum,104.99,5.0,38.0,3989.62,man,22-5-2024,United States,New York,Sanborn
Dolce & Gabbana,"The One by Dolce & Gabbana, 5 oz EDP Spray for Men",Eau de Parfum,75.95,10.0,3.0,227.85,man,24-5-2024,United States,New Jersey,Edison
Dolce & Gabbana,Le Parfait Pour Homme by Armaf Cologne For Men EDP 3.3 / 3.4 oz New in Box,Eau de Parfum,19.41,86.0,501.0,9724.41,man,24-5-2024,United States,Texas,Dallas
Giorgio Armani,MANCERA COSMIC PEPPER EDP 2.0ml .06fl oz x 1 COLOGNE SPRAY SAMPLE,Eau de Parfum,13.5,10.0,17.0,229.5,man,01-4-2024,United States,New York,Albany
Giorgio Armani,Armani Aqua Di Gio 3.4 oz EDT Iconic Men's Fragrance Sealed New in Box,Eau de Toilette,29.99,6.0,141.0,4228.59,man,24-5-2024,United States,Michigan,Inkster
Ralph Lauren,Polo Green by Ralph Lauren 4 Fl oz Eau De Toilette Spray New & Sealed.,Eau de Toilette,38.99,2.0,41.0,1598.59,man,23-5-2024,United States,Alabama,Huntsville
Giorgio Armani,Giorgio Armani Acqua Di Gio 6.7oz  200ml Men's Eau de Toilette Spray Brand New,Eau de Toilette,46.99,5.0,15.0,704.85,man,21-5-2024,United States,New York,Brooklyn
Versace,mini Terre D'Hermes by Hermes 0.17 oz EDT Cologne for Men Brand New In Box,Eau de Toilette,14.98,10.0,418.0,6261.64,man,24-5-2024,United States,New Jersey,Hackensack
Lancôme,Abercrombie & Fitch Fierce 6.7 oz / 200 ml Eau de Cologne Spray New & Sealed,Eau de Cologne,44.99,2.0,129.0,5803.71,man,19-5-2024,United States,Pennsylvania,Reinholds
Calvin Klein,Boss Bottled Parfum by Hugo Boss cologne for men 3.3 / 3.4 oz New in Box,Eau de Parfum,65.37,16.0,87.0,5687.19,man,02-5-2024,United States,Texas,Dallas
Versace,Valentino Uomo Cologne by Valentino 3.4oz EDT Eau de Toilette for Men New in Box,Eau de Toilette,59.99,2.0,3.0,179.97,man,22-5-2024,Taiwan,New York,New York
Giorgio Armani,LLURE SX HUMAN PHERAMONES #1 FRAGRANCE FOR MEN TO ATTRACT BEAUTIFUL WOMEN,Eau de Cologne,38.95,3.0,114.0,4440.3,man,15-5-2024,United States,California,Long Beach
Versace,ONE MAN SHOW HIGHLY CONCENTRATED by Jacques Bogart Cologne 3.3 / 3.4 oz NEW IN B,Eau de Toilette,13.97,31.0,957.0,13369.29,man,11-5-2024,United States,Texas,Dallas
Dolce & Gabbana,Dolce & Gabbana The One Luminous Night 3.3/3.4 oz Eau De Parfum 100 ml Spray Men,Eau de Parfum,239.99,10.0,14.0,3359.86,man,21-5-2024,United States,California,El Cajon
Ralph Lauren,Ralph Lauren Polo Earth Spray - Eau De Toilette (EDT) - 1.36 fl oz - New,Eau de Toilette,29.99,10.0,8.0,239.92,man,26-4-2024,United States,Delaware,Middletown
Giorgio Armani,Armani Code Profumo 3.7 oz Intense Masculine EDP Sealed,Eau de Parfum,79.99,5.0,47.0,3759.53,man,14-5-2024,United States,Michigan,Macomb
Unbranded,VERSE ADONIS RED For Men Eau de Parfum 3.4oz,Eau de Parfum,13.99,10.0,8.0,111.92,man,28-4-2024,United States,Michigan,Dearborn
Dolce & Gabbana,D&G DOLCE & GABBANA THE ONE FOR MEN EDP INTENSE .8ml .02oz x 1 COLOGNE SAMPLE,Eau de Parfum,7.5,10.0,115.0,862.5,man,05-4-2024,United States,New York,Albany
Yves Saint Laurent,Yves Saint Laurent YSL Y Elixir PARFUM CONCENTRE 2oz. 2024 New Release! SEALED,Eau de Parfum,129.0,7.0,13.0,1677.0,man,06-5-2024,United States,Virginia,McLean
Carolina Herrera,212 VIP by Carolina Herrera * Cologne for Men * 3.4 oz * BRAND NEW IN BOX,Eau de Toilette,59.43,7.0,3691.0,219356.13,man,24-5-2024,United States,New Jersey,Hackensack
Dolce & Gabbana,4 Dolce & Gabbana The One Luminous Night EDP Exclusive Edition sample 0.8ml New,Eau de Parfum,14.95,8.0,79.0,1181.05,man,22-5-2024,United States,Texas,Pearland
Ralph Lauren,*Brand New 2024 Release* POLO 67 by Ralph Lauren - 2ML Travel Sample - Nice!!!,Eau de Parfum,12.99,5.0,5.0,64.95,man,09-5-2024,United States,New York,Brooklyn
Versace,PERFUME Cologne for MEN Long Lasting Fragrance 100ML 3.4 Oz PARFUM Best Gift,Eau de Parfum,14.7,10.0,119.0,1749.3,man,09-4-2024,United States,Georgia,Hephzibah
